TEHSIL,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff,timeperiod
HAROLI,02-029-00068,0.1001848484848484,33.061,1.7423,2023_04
INDORA,02-024-02118,0.1382606666666666,62.2173,2.2911,2023_04
JAISINGHPUR,02-024-02119,0.5325677777777778,95.8622,42.0753,2023_04
JASWAN  KOTLA,02-024-02120,0.1854191666666666,22.2503,2.7985,2023_04
JAWALAMUKHI,02-024-02121,0.0607794444444444,10.9403,1.2221,2023_04
JAWALI,02-024-02122,0.4779697222222222,172.06910000000002,7.0726,2023_04
JHANDUTA,02-030-02107,0.1324515555555555,59.6032,1.9212,2023_04
JOGINDAR NAGAR,02-027-00024,0.6604405555555555,237.7586,22.8237,2023_04
JUBBAL,02-033-00037,0.2776927777777778,99.9694,5.2761,2023_04
KALPA,02-034-00009,0.2106664444444444,94.7999,4.0866,2023_04
KAMRAU,02-032-00049,0.1661495238095237,34.8914,2.0183,2023_04
KANDAGHAT,02-031-00059,0.3294766666666666,98.843,4.864,2023_04
KANGRA,02-024-02123,0.5815133333333333,122.1178,12.8184,2023_04
KARSOG,02-027-00025,0.3630246031746031,228.7055,4.2344,2023_04
KASAULI,02-031-00060,0.1358809523809524,28.535,3.2599,2023_04
KHUNDIAN,02-024-02124,0.0777883333333333,14.0019,1.2463,2023_04
KOTKHAI,02-033-00038,0.4318890909090909,142.5234,5.0257,2023_04
KOTLI,02-027-00026,0.2344641666666666,28.1357,2.575,2023_04
KRISHANGARH,02-031-00061,0.2751013333333333,41.2652,4.4857,2023_04
KULLU,02-026-00014,1.7359042424242423,1145.6968,90.7827,2023_04
KUMHARSAIN,02-033-00039,0.3988862962962963,107.6993,3.8923,2023_04
KUPVI,02-033-00040,0.2938533333333333,44.078,4.1653,2023_04
LAD BHAROL,02-027-00027,1.6055666666666668,144.501,36.7021,2023_04
LAHAUL,02-025-00017,0.5896080512820512,4598.9428,49.4425,2023_04
MANALI,02-026-00015,1.2589044827586209,1095.2469,36.6724,2023_04
MORANG,02-034-01704,0.1172373333333333,228.6128,4.0315,2023_04
MULTHAN,02-024-02125,1.034088421052631,1178.8608,86.6218,2023_04
NADAUN,02-028-02859,0.063885238095238,13.4159,0.782,2023_04
NAGROTA BAGWAN,02-024-02126,0.5127841666666666,61.5341,13.1662,2023_04
NAHAN,02-032-00050,0.1660753846153846,64.7694,5.498,2023_04
NAINA DEVI,02-030-02109,0.1569012499999999,37.6563,1.8868,2023_04
NALAGARH,02-031-00062,0.1679579487179487,65.5036,2.8571,2023_04
NAMHOL,02-030-02108,0.2577683333333333,46.3983,2.3867,2023_04
NANKHARI,02-033-00041,0.3908566666666667,58.6285,4.5993,2023_04
NERMAND,02-026-00016,0.3318833333333333,159.304,3.8937,2023_04
NERUA,02-033-00042,0.2040063888888889,73.4423,3.1861,2023_04
NICHAR,02-034-00010,0.1745049206349206,219.8762,5.4436,2023_04
NIHRI,02-027-00028,0.1783811111111111,48.1629,1.9688,2023_04
NOHRA,02-032-00051,0.2911071428571429,61.1325,5.5706,2023_04
NURPUR,02-024-02127,0.3099805,185.9883,5.8919,2023_04
PACHHAD,02-032-00052,0.3076668888888889,138.4501,7.951,2023_04
PADHAR,02-027-00029,1.4868526190476188,624.4780999999999,89.7305,2023_04
PALAMPUR,02-024-02128,0.2288982352941176,116.7381,6.5776,2023_04
PANGI,02-023-00006,0.9510251724137933,1654.7838,56.32,2023_04
PAONTA SAHIB,02-032-01637,0.1078558333333333,77.65620000000001,2.5233,2023_04
POOH,02-034-01705,0.1096303401360544,161.1566,2.8051,2023_04
RAJGARH,02-032-00053,0.3401685714285714,71.4354,6.3252,2023_04
RAKKAR,02-024-02129,0.0564644444444444,5.081799999999999,0.4898,2023_04
RAMPUR,02-033-00043,0.4043953535353536,400.3514,6.0394,2023_04
RAMSHAHR,02-031-00063,0.1834104761904762,38.5162,2.6193,2023_04
RENUKA,02-032-00055,0.265067,79.5201,3.6101,2023_04
ROHRU,02-033-00044,0.3037806666666666,91.1342,5.4461,2023_04
RONHAT,02-032-03318,0.4326920833333333,103.8461,6.2466,2023_04
SAINJ,02-026-00017,0.2544009195402299,221.3288,9.7423,2023_04
SALUNI,02-023-00007,0.1448333333333333,82.555,1.8392,2023_04
SANDHOL,02-027-00030,,0.0,,2023_04
SANGLA,02-034-01706,0.2027996428571428,340.7034,5.5358,2023_04
SARKAGHAT,02-027-00031,0.1497252380952381,31.442300000000003,2.3744,2023_04
SEONI,02-033-00046,0.38253,114.759,4.7685,2023_04
SHAHPUR,02-024-02130,0.4322233333333333,103.7336,10.4057,2023_04
SHALAI,02-032-00056,0.2299946666666666,68.9984,3.4699,2023_04
SHIMLA,02-033-00045,0.4515179629629629,243.8197,5.1922,2023_04
SIHUNTA,02-023-00008,0.2394893939393939,79.03150000000001,7.7646,2023_04
SOLAN,02-031-00064,0.24014125,57.6339,5.7014,2023_04
SPITI,02-025-02401,0.10893229390681,911.7633,16.9459,2023_04
SUNDAR NAGAR,02-027-00032,0.1279791666666666,46.0725,2.0754,2023_04
THEOG,02-033-00047,0.4964520833333334,238.29700000000005,5.2032,2023_04
THUNAG,02-027-00033,0.2798736363636364,92.3583,4.17,2023_04
THURAL,02-024-02131,0.1939055555555555,17.4515,3.7193,2023_04
TIRA SUJANPUR,02-028-02860,0.1467295833333333,35.2151,3.9271,2023_04
UNA,02-029-00069,0.0908261904761904,19.0735,1.997,2023_04
AMB,02-029-00065,0.1710275862068965,64.47739999999999,3.0082,2023_05
ANI,02-026-00011,0.3464623563218391,120.5689,5.7008,2023_05
ARKI,02-031-00057,0.5298593596059114,215.1229,11.6891,2023_05
AUT,02-027-00018,0.3106741379310345,54.057300000000005,4.8778,2023_05
BADDI,02-031-00058,0.3114706896551724,90.3265,4.7257,2023_05
BAIJNATH,02-024-02110,0.9388689655172414,326.7264,18.5613,2023_05
BALDWARA,02-027-00019,0.31215,18.1047,2.5938,2023_05
BALH,02-027-00020,0.2463045977011494,64.2855,4.0473,2023_05
BALI CHOWKI,02-027-03430,0.540412315270936,329.1111,5.8636,2023_05
BAMSAN,02-028-01431,0.1728525862068965,20.0509,2.3007,2023_05
BANGANA,02-029-00066,0.1892434077079107,93.297,3.5332,2023_05
BANJAR,02-026-00012,0.1331720689655172,77.2398,2.408,2023_05
BAROH,02-024-02111,0.3529606896551724,51.179300000000005,3.9973,2023_05
BARSAR,02-028-02854,0.0905183908045977,15.7502,2.2604,2023_05
BHARARI,02-030-02104,0.3950627586206897,57.2841,2.7373,2023_05
BHATTIYAT,02-023-00001,0.2360260536398467,61.6028,4.3236,2023_05
BHORANJ,02-028-02855,0.1836896551724137,21.308,1.793,2023_05
BHUNTAR,02-026-00013,0.3793166028097062,891.0147,38.4196,2023_05
BILASPUR,02-030-02105,0.0731082758620689,10.6007,1.3321,2023_05
BRAHMAUR,02-023-00002,0.6946936961206897,1289.3515,16.3655,2023_05
CHACHYOT,02-027-00022,0.3393562068965517,98.4133,3.834,2023_05
CHAMBA,02-023-00003,0.8363968239564428,921.7093,43.0282,2023_05
CHAUPAL,02-033-00034,0.3990855799373041,127.3083,6.068,2023_05
CHAURAH,02-023-00004,0.9745365067466266,1300.0316999999998,35.8038,2023_05
CHIRGAON,02-033-00035,0.1022990344827586,74.1668,1.813,2023_05
DADA SIBA,02-024-02112,0.1931972413793103,28.0136,2.9079,2023_05
DADAHU,02-032-00048,0.990448275862069,143.61499999999998,12.3073,2023_05
DALHOUSIE,02-023-00005,0.3877557471264368,67.4695,12.1947,2023_05
DERA GOPIPUR,02-024-02113,0.2804545155993432,170.7968,6.9611,2023_05
DHARAMPUR,02-027-00023,0.1852059113300492,37.5968,2.5478,2023_05
DHARMSHALA,02-024-02114,0.4271235632183908,148.63899999999998,12.7555,2023_05
DHATWAL,02-028-02856,0.0622043103448275,7.215700000000001,1.3162,2023_05
DHIRA,02-024-02115,0.2714991379310345,31.4939,3.9843,2023_05
DODRA KWAR,02-033-00036,0.1100655172413793,41.4947,1.5672,2023_05
FATEHPUR,02-024-02116,0.1439471264367816,37.5702,6.5656,2023_05
GALORE,02-028-02857,0.0264224137931034,1.5325000000000002,0.2254,2023_05
GHANARI,02-029-00067,0.1669137931034482,48.405,3.5204,2023_05
GHUMARWIN,02-030-02106,0.2138375,49.6103,2.4844,2023_05
HAMIRPUR,02-028-02858,0.0654029556650246,13.2768,0.7507,2023_05
HANGRANG,02-034-01703,0.030235390199637,16.6597,0.5072,2023_05
HARCHAKIAN,02-024-02117,0.7174258620689655,41.6107,10.6339,2023_05
HAROLI,02-029-00068,0.1614636363636364,51.50690000000001,3.3448,2023_05
INDORA,02-024-02118,0.0943885057471264,41.059,1.2828,2023_05
JAISINGHPUR,02-024-02119,0.4085810344827585,71.0931,18.5227,2023_05
JASWAN  KOTLA,02-024-02120,0.2129706896551724,24.7046,4.0255,2023_05
JAWALAMUKHI,02-024-02121,0.2073787356321839,36.0839,3.4902,2023_05
JAWALI,02-024-02122,0.5962267241379311,207.4869,11.4963,2023_05
JHANDUTA,02-030-02107,0.1412698850574712,61.4524,2.3355,2023_05
JOGINDAR NAGAR,02-027-00024,0.4472603448275862,155.6466,10.1885,2023_05
JUBBAL,02-033-00037,0.2991902298850574,104.1182,5.3359,2023_05
KALPA,02-034-00009,0.1220165517241379,53.0772,1.797,2023_05
KAMRAU,02-032-00049,0.3021866995073891,61.343900000000005,3.517,2023_05
KANDAGHAT,02-031-00059,0.5773793103448276,167.44,7.8417,2023_05
KANGRA,02-024-02123,0.5682807881773398,115.361,10.3562,2023_05
KARSOG,02-027-00025,0.4239275862068966,258.1719,4.3353,2023_05
KASAULI,02-031-00060,0.2059275862068965,41.8033,5.0859,2023_05
KHUNDIAN,02-024-02124,0.1981310344827586,34.4748,3.9641,2023_05
KOTKHAI,02-033-00038,0.5341865203761755,170.4055,7.3062,2023_05
KOTLI,02-027-00026,0.2474396551724137,28.703,3.794,2023_05
KRISHANGARH,02-031-00061,0.5721593103448276,82.9631,7.2908,2023_05
KULLU,02-026-00014,0.5709981191222571,364.2968,20.6048,2023_05
KUMHARSAIN,02-033-00039,0.4911563218390805,128.1918,6.7355,2023_05
KUPVI,02-033-00040,0.5885096551724138,85.3339,9.206,2023_05
LAD BHAROL,02-027-00027,0.8971206896551724,78.0495,14.8675,2023_05
LAHAUL,02-025-00017,0.4349788594164456,3279.7406,42.6536,2023_05
MANALI,02-026-00015,1.435076099881094,1206.899,46.6248,2023_05
MORANG,02-034-01704,0.0655645623342175,123.5892,1.7759,2023_05
MULTHAN,02-024-02125,1.3241021778584392,1459.1606000000002,31.1811,2023_05
NADAUN,02-028-02859,0.1317812807881773,26.7516,1.9873,2023_05
NAGROTA BAGWAN,02-024-02126,0.8630224137931035,100.1106,12.7193,2023_05
NAHAN,02-032-00050,0.6144928381962865,231.6638,15.0184,2023_05
NAINA DEVI,02-030-02109,0.1780077586206896,41.2978,2.5329,2023_05
NALAGARH,02-031-00062,0.174115649867374,65.6416,2.3343,2023_05
NAMHOL,02-030-02108,0.1244977011494253,21.6626,2.0356,2023_05
NANKHARI,02-033-00041,0.4287268965517241,62.165400000000005,6.7334,2023_05
NERMAND,02-026-00016,0.3106422413793103,144.138,5.4766,2023_05
NERUA,02-033-00042,0.2897175287356321,100.8217,4.031,2023_05
NICHAR,02-034-00010,0.1300208538587848,158.3654,2.8125,2023_05
NIHRI,02-027-00028,0.3186126436781609,83.1579,3.2765,2023_05
NOHRA,02-032-00051,0.7502512315270936,152.301,11.0653,2023_05
NURPUR,02-024-02127,0.3828787931034483,222.0697,10.9049,2023_05
PACHHAD,02-032-00052,1.3034363218390803,566.9947999999999,18.759,2023_05
PADHAR,02-027-00029,0.5979593596059113,242.7715,9.7959,2023_05
PALAMPUR,02-024-02128,0.4309032454361055,212.4353,9.2798,2023_05
PANGI,02-023-00006,0.3727013674197384,626.8837,15.4973,2023_05
PAONTA SAHIB,02-032-01637,0.3012531609195402,209.6722,4.0481,2023_05
POOH,02-034-01705,0.0442033779028852,62.813,1.6085,2023_05
RAJGARH,02-032-00053,1.5162566502463055,307.8001,19.439,2023_05
RAKKAR,02-024-02129,0.1803908045977011,15.694,2.0048,2023_05
RAMPUR,02-033-00043,0.2577210031347962,246.639,5.2345,2023_05
RAMSHAHR,02-031-00063,0.1459019704433497,29.6181,2.1517,2023_05
RENUKA,02-032-00055,0.533038275862069,154.5811,5.9068,2023_05
ROHRU,02-033-00044,0.2660810344827586,77.1635,5.4387,2023_05
RONHAT,02-032-03318,0.7181418103448276,166.6089,14.5944,2023_05
SAINJ,02-026-00017,0.1853206896551724,155.8547,3.2961,2023_05
SALUNI,02-023-00007,2.149164065335753,1184.1894,43.5024,2023_05
SANDHOL,02-027-00030,,0.0,,2023_05
SANGLA,02-034-01706,0.1022823275862069,166.1065,1.9537,2023_05
SARKAGHAT,02-027-00031,0.1406891625615763,28.5599,1.8279,2023_05
SEONI,02-033-00046,0.4707737931034482,136.5244,5.4909,2023_05
SHAHPUR,02-024-02130,0.3107219827586207,72.08749999999999,7.7726,2023_05
SHALAI,02-032-00056,0.3964310344827587,114.965,5.6333,2023_05
SHIMLA,02-033-00045,0.5931082375478928,309.6025,5.2255,2023_05
SIHUNTA,02-023-00008,0.1787078369905956,57.0078,4.6527,2023_05
SOLAN,02-031-00064,0.6026663793103448,139.8186,11.8803,2023_05
SPITI,02-025-02401,0.0900453096032629,728.5566,3.2529,2023_05
SUNDAR NAGAR,02-027-00032,0.2113382183908046,73.5457,3.218,2023_05
THEOG,02-033-00047,0.6035564655172414,280.0502,6.5992,2023_05
THUNAG,02-027-00033,0.2708423197492163,86.3987,2.1552,2023_05
THURAL,02-024-02131,0.2202103448275862,19.1583,4.1528,2023_05
TIRA SUJANPUR,02-028-02860,0.1216120689655172,28.214,2.9558,2023_05
UNA,02-029-00069,0.2265729064039408,45.9943,3.677,2023_05
AMB,02-029-00065,0.7707429280397021,310.60939999999994,14.2768,2023_06
ANI,02-026-00011,0.7901048387096774,293.919,16.672899999999995,2023_06
ARKI,02-031-00057,2.4618677419354835,1068.4506,144.13719999999998,2023_06
AUT,02-027-00018,1.201143010752688,223.41260000000003,80.69900000000001,2023_06
BADDI,02-031-00058,0.8389541935483871,260.0758,79.2747,2023_06
BAIJNATH,02-024-02110,3.554509139784946,1322.2774000000002,120.79160000000002,2023_06
BALDWARA,02-027-00019,1.8281,113.3422,32.39919999999999,2023_06
BALH,02-027-00020,4.329516129032259,1207.9350000000002,174.93499999999997,2023_06
BALI CHOWKI,02-027-03430,4.254996006144393,2770.0024,171.25609999999998,2023_06
BAMSAN,02-028-01431,10.039337096774194,1244.8778,210.0781,2023_06
BANGANA,02-029-00066,1.1099210626185958,584.9284,43.9951,2023_06
BANJAR,02-026-00012,0.2790345161290322,173.0014,14.728399999999995,2023_06
BAROH,02-024-02111,1.344210322580645,208.3526,22.2516,2023_06
BARSAR,02-028-02854,1.3939301075268815,259.271,37.9983,2023_06
BHARARI,02-030-02104,2.457885161290322,380.9722,48.741,2023_06
BHATTIYAT,02-023-00001,0.2820681003584229,78.697,7.1816,2023_06
BHORANJ,02-028-02855,13.311850000000002,1650.6694000000002,207.8903,2023_06
BHUNTAR,02-026-00013,0.5020101154918359,1260.5474,74.6499,2023_06
BILASPUR,02-030-02105,0.5296890322580645,82.1018,11.0079,2023_06
BRAHMAUR,02-023-00002,1.2619235887096776,2503.6564000000003,78.179,2023_06
CHACHYOT,02-027-00022,1.892068387096774,586.5412,79.1031,2023_06
CHAMBA,02-023-00003,0.4003825127334465,471.6506,17.556099999999997,2023_06
CHAUPAL,02-033-00034,1.2414609970674488,423.3382,54.7597,2023_06
CHAURAH,02-023-00004,0.2856893408134642,407.393,5.9132,2023_06
CHIRGAON,02-033-00035,0.2400178064516129,186.0138,6.311500000000002,2023_06
DADA SIBA,02-024-02112,1.2209806451612903,189.252,27.8799,2023_06
DADAHU,02-032-00048,4.95937935483871,768.7038,107.7515,2023_06
DALHOUSIE,02-023-00005,0.6849591397849463,127.4024,17.709899999999998,2023_06
DERA GOPIPUR,02-024-02113,2.089979723502304,1360.5767999999998,67.8067,2023_06
DHARAMPUR,02-027-00023,12.773378801843318,2771.8232000000003,217.1899,2023_06
DHARMSHALA,02-024-02114,1.2685806451612904,471.912,70.0436,2023_06
DHATWAL,02-028-02856,1.0889225806451617,135.02640000000002,24.8079,2023_06
DHIRA,02-024-02115,1.001759677419355,124.2182,21.9468,2023_06
DODRA KWAR,02-033-00036,0.2223622828784119,89.612,6.160899999999998,2023_06
FATEHPUR,02-024-02116,1.1343017921146956,316.47020000000003,66.77520000000001,2023_06
GALORE,02-028-02857,0.0933419354838709,5.7872,1.453,2023_06
GHANARI,02-029-00067,0.6361677419354839,197.212,12.173699999999997,2023_06
GHUMARWIN,02-030-02106,1.3242459677419356,328.413,34.134100000000004,2023_06
HAMIRPUR,02-028-02858,0.2437935483870967,52.903200000000005,4.478900000000001,2023_06
HANGRANG,02-034-01703,0.0412634974533107,24.3042,0.8301999999999999,2023_06
HARCHAKIAN,02-024-02117,1.673125806451613,103.7338,29.9987,2023_06
HAROLI,02-029-00068,0.4637853372434018,158.1508,13.6309,2023_06
INDORA,02-024-02118,1.0462701075268817,486.5156,38.8066,2023_06
JAISINGHPUR,02-024-02119,4.164568817204301,774.6098,236.1569,2023_06
JASWAN  KOTLA,02-024-02120,1.5539854838709677,192.6942,50.811,2023_06
JAWALAMUKHI,02-024-02121,0.9070064516129032,168.70319999999998,19.9514,2023_06
JAWALI,02-024-02122,2.742017741935484,1020.0306,105.124,2023_06
JHANDUTA,02-030-02107,1.1125187096774194,517.3212000000001,43.5804,2023_06
JOGINDAR NAGAR,02-027-00024,8.309593010752687,3091.1686,238.4964,2023_06
JUBBAL,02-033-00037,0.5634844086021505,209.6162,17.969199999999997,2023_06
KALPA,02-034-00009,0.1186391397849462,55.1672,2.9194000000000004,2023_06
KAMRAU,02-032-00049,2.233403686635944,484.64859999999993,48.04399999999999,2023_06
KANDAGHAT,02-031-00059,4.267643225806451,1322.9694,129.44870000000003,2023_06
KANGRA,02-024-02123,1.48361198156682,321.94379999999995,38.81859999999999,2023_06
KARSOG,02-027-00025,0.8858921658986175,576.7158,18.5078,2023_06
KASAULI,02-031-00060,1.5851935483870967,343.987,82.36889999999998,2023_06
KHUNDIAN,02-024-02124,0.8342279569892471,155.16639999999998,22.605799999999995,2023_06
KOTKHAI,02-033-00038,1.2081741935483872,411.9874,23.1147,2023_06
KOTLI,02-027-00026,9.928848387096776,1231.1772,188.7462,2023_06
KRISHANGARH,02-031-00061,4.236073548387098,656.5914,119.35350000000004,2023_06
KULLU,02-026-00014,0.3172067448680352,216.335,14.5576,2023_06
KUMHARSAIN,02-033-00039,1.0828724014336917,302.1214,21.8231,2023_06
KUPVI,02-033-00040,3.652136774193549,566.0812000000001,79.13179999999998,2023_06
LAD BHAROL,02-027-00027,5.0927978494623645,473.6302,79.99059999999999,2023_06
LAHAUL,02-025-00017,0.2559791811414392,2063.1922,27.9421,2023_06
MANALI,02-026-00015,0.8903855394883203,800.4566,35.7406,2023_06
MORANG,02-034-01704,0.1033697270471463,208.29,4.3471,2023_06
MULTHAN,02-024-02125,1.0262988115449916,1208.98,38.8257,2023_06
NADAUN,02-028-02859,0.5993096774193548,130.0502,14.9484,2023_06
NAGROTA BAGWAN,02-024-02126,3.271840322580645,405.7082,120.1161,2023_06
NAHAN,02-032-00050,3.483578660049628,1403.8822,101.9432,2023_06
NAINA DEVI,02-030-02109,0.7758717741935482,192.4162,14.542899999999998,2023_06
NALAGARH,02-031-00062,0.5085325062034739,204.9386,15.218,2023_06
NAMHOL,02-030-02108,0.8463172043010753,157.415,14.5803,2023_06
NANKHARI,02-033-00041,0.951934193548387,147.5498,21.7132,2023_06
NERMAND,02-026-00016,0.584441129032258,289.8828,16.3645,2023_06
NERUA,02-033-00042,1.1499317204301076,427.7746,41.7986,2023_06
NICHAR,02-034-00010,0.1783221198156682,232.1754,6.514999999999999,2023_06
NIHRI,02-027-00028,1.2053921146953406,336.3044,20.6279,2023_06
NOHRA,02-032-00051,3.825579723502304,830.1508,85.3597,2023_06
NURPUR,02-024-02127,2.206275161290322,1367.8905999999995,81.9966,2023_06
PACHHAD,02-032-00052,6.257665376344086,2909.8144,131.501,2023_06
PADHAR,02-027-00029,4.145497695852535,1799.146,186.3934,2023_06
PALAMPUR,02-024-02128,2.488623149905123,1311.5044,108.6888,2023_06
PANGI,02-023-00006,0.1933163515016685,347.5828,6.050800000000001,2023_06
PAONTA SAHIB,02-032-01637,2.0556981182795697,1529.4394,78.1406,2023_06
POOH,02-034-01705,0.062649637919684,95.1648,2.8392000000000004,2023_06
RAJGARH,02-032-00053,6.894294930875577,1496.062,133.6768,2023_06
RAKKAR,02-024-02129,0.8191956989247311,76.1852,12.8737,2023_06
RAMPUR,02-033-00043,0.4940701857282502,505.4338,18.119100000000003,2023_06
RAMSHAHR,02-031-00063,0.5903880184331798,128.11419999999998,11.150099999999998,2023_06
RENUKA,02-032-00055,2.9621612903225807,918.27,48.0742,2023_06
ROHRU,02-033-00044,0.5467916129032259,169.5054,17.3773,2023_06
RONHAT,02-032-03318,3.134383064516129,777.327,130.34250000000003,2023_06
SAINJ,02-026-00017,0.274883426028921,247.1202,8.3543,2023_06
SALUNI,02-023-00007,0.3437779286926995,202.4852,11.3404,2023_06
SANDHOL,02-027-00030,,0.0,,2023_06
SANGLA,02-034-01706,0.2118293778801843,367.7358,6.4871,2023_06
SARKAGHAT,02-027-00031,12.278755760368664,2664.49,209.2461,2023_06
SEONI,02-033-00046,0.957892258064516,296.9466,19.1011,2023_06
SHAHPUR,02-024-02130,0.6327346774193549,156.9182,26.000899999999994,2023_06
SHALAI,02-032-00056,2.839534193548387,880.2556,50.354600000000026,2023_06
SHIMLA,02-033-00045,1.85474229390681,1034.9462,47.7392,2023_06
SIHUNTA,02-023-00008,0.5218527859237537,177.9518,14.3708,2023_06
SOLAN,02-031-00064,4.256283870967741,1055.5584,136.9745,2023_06
SPITI,02-025-02401,0.0819029483177246,708.3786,8.854700000000001,2023_06
SUNDAR NAGAR,02-027-00032,1.0929354838709675,406.572,22.7049,2023_06
THEOG,02-033-00047,1.6681967741935484,827.4256,59.806700000000006,2023_06
THUNAG,02-027-00033,0.8466662756598241,288.71320000000003,15.294,2023_06
THURAL,02-024-02131,0.8504,79.08720000000001,22.542500000000004,2023_06
TIRA SUJANPUR,02-028-02860,2.238117741935484,555.0532000000001,242.9184,2023_06
UNA,02-029-00069,0.8401262672811061,182.3074,17.857000000000006,2023_06
AMB,02-029-00065,5.035884367245658,2029.4614,143.0219,2023_07
ANI,02-026-00011,5.807797311827957,2160.5006,101.5731,2023_07
ARKI,02-031-00057,12.431592857142856,5395.311299999999,136.1187,2023_07
AUT,02-027-00018,2.3467693548387096,436.4991,94.2004,2023_07
BADDI,02-031-00058,11.72422193548387,3634.5088,183.5027,2023_07
BAIJNATH,02-024-02110,12.754969086021504,4744.8485,130.181,2023_07
BALDWARA,02-027-00019,8.168088709677418,506.4215,82.9215,2023_07
BALH,02-027-00020,10.430241577060931,2910.0374,131.2569,2023_07
BALI CHOWKI,02-027-03430,6.651811059907835,4330.329000000001,126.1278,2023_07
BAMSAN,02-028-01431,14.736485483870968,1827.3242,134.7482,2023_07
BANGANA,02-029-00066,7.177277229601518,3782.4251,142.3324,2023_07
BANJAR,02-026-00012,2.60146370967742,1612.9075,97.2307,2023_07
BAROH,02-024-02111,8.789945806451612,1362.4416,96.4921,2023_07
BARSAR,02-028-02854,5.071822580645162,943.359,79.7624,2023_07
BHARARI,02-030-02104,10.402742580645162,1612.4251,102.933,2023_07
BHATTIYAT,02-023-00001,15.192402150537632,4238.6802,203.2881,2023_07
BHORANJ,02-028-02855,19.207812096774195,2381.7687,141.5021,2023_07
BHUNTAR,02-026-00013,3.9322500199123858,9873.8798,173.786,2023_07
BILASPUR,02-030-02105,4.273723225806452,662.4271,81.5589,2023_07
BRAHMAUR,02-023-00002,8.86564495967742,17589.4396,212.3113,2023_07
CHACHYOT,02-027-00022,7.2179067741935485,2237.5511,115.1947,2023_07
CHAMBA,02-023-00003,11.724789558573857,13811.8021,278.7291,2023_07
CHAUPAL,02-033-00034,10.289345454545456,3508.6668,152.3672,2023_07
CHAURAH,02-023-00004,6.935841304347826,9890.5097,275.8311,2023_07
CHIRGAON,02-033-00035,7.310013677419355,5665.2606,134.1432,2023_07
DADA SIBA,02-024-02112,7.7480141935483875,1200.9422,139.0927,2023_07
DADAHU,02-032-00048,26.17436322580645,4057.0263,217.0406,2023_07
DALHOUSIE,02-023-00005,13.21625860215054,2458.2241,162.6137,2023_07
DERA GOPIPUR,02-024-02113,9.811052534562211,6386.995199999999,169.4068,2023_07
DHARAMPUR,02-027-00023,16.67420599078341,3618.3027,138.9885,2023_07
DHARMSHALA,02-024-02114,6.038002150537634,2246.1368,119.3273,2023_07
DHATWAL,02-028-02856,4.964416129032258,615.5876,76.8423,2023_07
DHIRA,02-024-02115,12.663526612903226,1570.2773,105.633,2023_07
DODRA KWAR,02-033-00036,1.966460049627792,792.4834,67.8498,2023_07
FATEHPUR,02-024-02116,6.254591039426523,1745.0309,150.197,2023_07
GALORE,02-028-02857,5.496909677419355,340.8084,73.0059,2023_07
GHANARI,02-029-00067,2.239123225806452,694.1282,141.8734,2023_07
GHUMARWIN,02-030-02106,8.274519758064516,2052.0809,93.8056,2023_07
HAMIRPUR,02-028-02858,6.749821198156682,1464.7112,86.4339,2023_07
HANGRANG,02-034-01703,0.0863354838709677,50.8516,1.0024,2023_07
HARCHAKIAN,02-024-02117,6.165429032258064,382.2566,88.821,2023_07
HAROLI,02-029-00068,8.949018475073315,3051.6153,155.7552,2023_07
INDORA,02-024-02118,5.177941290322581,2407.7427,136.6297,2023_07
JAISINGHPUR,02-024-02119,12.719585483870969,2365.8429,146.1215,2023_07
JASWAN  KOTLA,02-024-02120,5.773069354838709,715.8606,154.3563,2023_07
JAWALAMUKHI,02-024-02121,6.3196521505376335,1175.4553,112.4418,2023_07
JAWALI,02-024-02122,7.37701505376344,2744.2496,143.6528,2023_07
JHANDUTA,02-030-02107,7.557949247311828,3514.4464,181.9158,2023_07
JOGINDAR NAGAR,02-027-00024,15.634104569892475,5815.8869,146.5562,2023_07
JUBBAL,02-033-00037,9.242309139784943,3438.139,148.7033,2023_07
KALPA,02-034-00009,0.762610752688172,354.61400000000003,26.9368,2023_07
KAMRAU,02-032-00049,16.305141013824887,3538.2156,172.4031,2023_07
KANDAGHAT,02-031-00059,10.952466451612905,3395.2646,120.8211,2023_07
KANGRA,02-024-02123,5.50082396313364,1193.6788,94.9322,2023_07
KARSOG,02-027-00025,5.050110138248847,3287.6217,120.8468,2023_07
KASAULI,02-031-00060,16.16010276497696,3506.7423,217.982,2023_07
KHUNDIAN,02-024-02124,6.929486021505376,1288.8844,113.4747,2023_07
KOTKHAI,02-033-00038,9.361446334310852,3192.2532,147.6134,2023_07
KOTLI,02-027-00026,14.17793629032258,1758.0641,129.3687,2023_07
KRISHANGARH,02-031-00061,13.783035483870968,2136.3705,141.0566,2023_07
KULLU,02-026-00014,18.51962580645161,12630.3848,410.1028,2023_07
KUMHARSAIN,02-033-00039,7.407339426523297,2066.6477,104.4184,2023_07
KUPVI,02-033-00040,19.223616774193548,2979.6606,153.4046,2023_07
LAD BHAROL,02-027-00027,14.235205376344084,1323.8741,91.682,2023_07
LAHAUL,02-025-00017,1.190134317617866,9592.4826,131.2322,2023_07
MANALI,02-026-00015,8.929120800889878,8027.279599999999,131.0301,2023_07
MORANG,02-034-01704,0.2874191563275434,579.1496,23.9096,2023_07
MULTHAN,02-024-02125,6.392734465195246,7530.6412,406.4346,2023_07
