@class,stationCode,dangerLevel,dlEndDate,dlStartDate,frl,frlEndDate,frlStartDate,highestFlowLevel,highestFlowLevelDate,meteorologicalSubDivision,modesOfCommunication,mwl,mwlEndDate,mwlStartDate,nearestTown,savedAt,type,warningLevel,wlEndDate,wlStartDate,floodForecastStaticBangladeshReportStationCode,layerStationStationCode,meteorologicalSubdivisionId
com.eptisa.dto.SimpleFloodForecastStaticDto,005-ERDBWN,8.13,,,,,,9.5,1973-10-08,Odisha,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-04-24,Level,7.21,,,,005-ERDBWN,3.0
com.eptisa.dto.SimpleFloodForecastStaticDto,011-MBDGHY,16.85,,,,,,18.48,2007-09-11,Assam & Meghalaya,"['Wireless', 'Manual']",,,,Badarpurghat,2014-05-01,Level,15.85,,,,011-MBDGHY,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,002-mgd2lkn,162.0,,,,,,162.79,2010-09-24,,[None],,,,,2014-06-04,Level,161.0,,,,002-mgd2lkn,
com.eptisa.dto.SimpleFloodForecastStaticDto,005-mgd3vns,77.724,,,,,,80.34,1978-09-09,East Uttar Pradesh,"['Wireless', 'Telemetry', 'GSM', 'Manual']",62.42,,2003-06-09,Mirzapur,2014-05-27,Level,76.724,,,,005-mgd3vns,4.0
com.eptisa.dto.SimpleFloodForecastStaticDto,012-MGD1LKN,64.01,,,,,,66.0,1998-08-28,East Uttar Pradesh,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-04-17,Level,63.01,,,,012-MGD1LKN,4.0
com.eptisa.dto.SimpleFloodForecastStaticDto,001-MBDGHY,49.68,,,,,,51.46,2004-07-21,Assam & Meghalaya,['Wireless'],,,,Guwahati,2014-03-12,Level,48.68,,,001-MBDGHY,001-MBDGHY,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,007-MGD3VNS,63.105,,,,,,65.22,1978-09-09,East Uttar Pradesh,"['Wireless', 'Telemetry', 'GSM', 'Manual']",51.66,,2003-06-06,Ghazipur,2014-05-27,Level,62.105,,,,007-MGD3VNS,4.0
com.eptisa.dto.SimpleFloodForecastStaticDto,013-UBDDIB,102.11,,,,,,104.16,2015-09-02,Assam & Meghalaya,['Wireless'],,,,,2014-04-28,Level,101.11,,,,013-UBDDIB,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,003-MGD5PTN,48.6,,,,,,50.52,2016-08-21,Bihar,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-04-21,Level,47.6,,,,003-MGD5PTN,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,018-mgd4ptn,45.72,,,,,,48.96,1987-08-14,Bihar,"['Wireless', 'GSM']",,,,,2014-05-31,Level,44.72,,,,018-mgd4ptn,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,006-UGDHYD,493.68,,,,,,499.17,1969-08-01,Marathwada,"['Wireless', 'Telemetry']",,,,,2014-05-20,Level,490.9,,,,006-UGDHYD,12.0
com.eptisa.dto.SimpleFloodForecastStaticDto,004-MBDGHY,52.75,,,,,,55.45,2004-07-08,Assam & Meghalaya,"['Wireless', 'Telemetry', 'Manual']",,,,Nalbari,2014-04-17,Level,51.75,,,,004-MBDGHY,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,001-LYDAGRA,152.4,,,,,,154.76,1978-09-09,West Uttar Pradesh,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,Agra,2014-04-28,Level,151.4,,,,001-LYDAGRA,1.0
com.eptisa.dto.SimpleFloodForecastStaticDto,022-UYDDEL,212.44,,,,,,213.58,1977-08-06,"Haryana, Chandrigarh & Delhi","['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2014-05-13,Level,211.44,,,,022-UYDDEL,10.0
com.eptisa.dto.SimpleFloodForecastStaticDto,012-UGDHYD,375.0,,,,,,377.57,1947-08-01,,"['Wireless', 'Telemetry']",,,,,2014-05-20,Level,374.0,,,,012-UGDHYD,
com.eptisa.dto.SimpleFloodForecastStaticDto,013-lkdhyd,312.0,,,,,,318.77,2009-10-02,,"['Wireless', 'Telemetry']",,,,,2014-05-15,Level,310.0,,,,013-lkdhyd,
com.eptisa.dto.SimpleFloodForecastStaticDto,006-LGDHYD,540.8,,,,,,544.68,1973-07-09,Chattisgarh,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2014-05-20,Level,539.5,,,,006-LGDHYD,7.0
com.eptisa.dto.SimpleFloodForecastStaticDto,017-LGDHYD,48.77,,,,,,55.66,1986-08-16,Telangana,['Wireless'],,,,BHADRACHALAM,2014-04-21,Level,45.72,,,,017-LGDHYD,17.0
com.eptisa.dto.SimpleFloodForecastStaticDto,030-UBDDIB,78.0,,2022-04-07,,,,78.5,2007-07-26,Assam & Meghalaya,['Wireless'],73.0,,,,2014-04-29,Level,77.0,,2022-04-07,,030-UBDDIB,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,024-MGD4PTN,33.85,,,,,,36.4,1987-08-15,Bihar,['GSM'],,,,,2014-05-31,Level,32.85,,,,024-MGD4PTN,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,36-UBDDIB,94.81,,,,,,95.92,1979-07-02,Assam & Meghalaya,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2016-07-28,Level,93.81,,,,36-UBDDIB,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,021-MGD4PTN,50.5,,,,,,53.11,2019-07-14,Bihar,['GSM'],,,,,2014-05-31,Level,49.5,,,,021-MGD4PTN,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,018-MGD1LKN,104.62,,,,,,106.07,2022-10-10,East Uttar Pradesh,"['Wireless', 'Telemetry', 'Manual']",,,,Balrampur,2014-05-06,Level,103.62,,,,018-MGD1LKN,4.0
com.eptisa.dto.SimpleFloodForecastStaticDto,0010-LYDAGRA,104.54,,,,,,108.95,1978-09-06,West Uttar Pradesh,"['Wireless', 'Telemetry', 'Manual']",,,,Hamirpur,2014-05-19,Level,103.54,,,,0010-LYDAGRA,1.0
com.eptisa.dto.SimpleFloodForecastStaticDto,024-LGDHYD,38.24,,2023-06-17,,,,51.3,1986-08-16,Telangana,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-05-20,Level,36.74,,2023-06-17,,024-LGDHYD,17.0
com.eptisa.dto.SimpleFloodForecastStaticDto,023-LBDJPG,65.95,,,,,,66.62,2021-10-20,Sub Himalayan West Bengal,"['Wireless', 'Manual']",,,,,2014-04-21,Level,65.45,,,,023-LBDJPG,16.0
com.eptisa.dto.SimpleFloodForecastStaticDto,008-MGD3VNS,57.615,,,,,,60.39,2016-08-25,East Uttar Pradesh,"['Wireless', 'Telemetry', 'GSM']",47.795,,1980-06-04,BALLIA,2014-05-27,Level,56.615,,,,008-MGD3VNS,4.0
com.eptisa.dto.SimpleFloodForecastStaticDto,018-ubddib,92.4,,,,,,94.24,2020-06-22,Assam & Meghalaya,"['Wireless', 'Telemetry']",,,,,2014-04-29,Level,91.4,,,,018-ubddib,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,011-mgd4ptn,62.22,,,,,,64.36,2020-07-24,,"['GSM', 'Manual']",,,,,2014-06-03,Level,61.22,,,,011-mgd4ptn,
com.eptisa.dto.SimpleFloodForecastStaticDto,019-MGD1LKN,84.9,,,,,,86.27,2022-10-16,East Uttar Pradesh,"['Wireless', 'Telemetry', 'Manual']",,,,Bansi ,2014-05-07,Level,83.9,,,,019-MGD1LKN,4.0
com.eptisa.dto.SimpleFloodForecastStaticDto,033-UBDDIB,60.5,,,,,,62.2,2022-06-18,Assam & Meghalaya,['Wireless'],,,,,2014-04-29,Level,59.5,,,,033-UBDDIB,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,034-UKDPUNE,,,,626.9,,,,,,"['Wireless', 'GSM']",,,,,2017-05-15,Inflow,,,,,034-UKDPUNE,
com.eptisa.dto.SimpleFloodForecastStaticDto,054-UBDDIB,,,,,,,,,,[None],,,,,2018-06-04,Inflow,,,,,054-UBDDIB,
com.eptisa.dto.SimpleFloodForecastStaticDto,020-LYDAGRA,84.74,,,,,,87.97,1978-09-07,West Uttar Pradesh,"['Wireless', 'Telemetry', 'Manual']",,,,Chillaghat,2014-05-23,Level,83.74,,,,020-LYDAGRA,1.0
com.eptisa.dto.SimpleFloodForecastStaticDto,007-CDJAIPUR,,,,399.9,,,,,West Madhya Pradesh,"['Telemetry', 'GSM', 'Manual']",401.1,,,mandsaur,2014-04-28,Inflow,,,,,007-CDJAIPUR,21.0
com.eptisa.dto.SimpleFloodForecastStaticDto,015-MBDGHY,20.27,,,,,,22.73,2007-09-10,Assam & Meghalaya,['Wireless'],,,,,2014-04-30,Level,19.27,,,,015-MBDGHY,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,031-HDCHENNAI,,,,222.2,,,,,Tamilnadu & Puducherry,"['Telemetry', 'GSM']",,,,,2017-05-25,Inflow,,,,,031-HDCHENNAI,34.0
com.eptisa.dto.SimpleFloodForecastStaticDto,0034-cdbng,,,,752.49,,,,,South Interior Karnataka,"['Telemetry', 'GSM', 'Manual']",,,,Srirangapatna,2016-06-01,Inflow,,,,,0034-cdbng,22.0
com.eptisa.dto.SimpleFloodForecastStaticDto,009-MGD4PTN,96.0,,,,,,97.5,2002-07-23,East Uttar Pradesh,[None],,,,,2014-04-21,Level,95.0,,,,009-MGD4PTN,4.0
com.eptisa.dto.SimpleFloodForecastStaticDto,014-LYDAGRA,104.0,,,,,,113.29,2005-07-07,West Uttar Pradesh,"['Wireless', 'Telemetry', 'Manual']",,,,Madla,2014-05-23,Level,103.0,,,,014-LYDAGRA,1.0
com.eptisa.dto.SimpleFloodForecastStaticDto,008-UYDDEL,384.5,,,,,,384.6,1995-09-05,Himachal Pradesh,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2014-05-07,Level,383.5,,,,008-UYDDEL,26.0
com.eptisa.dto.SimpleFloodForecastStaticDto,0031-LKDHYD,,,,196.6,,,,,,"['Wireless', 'GSM']",196.6,,,Suryapet,2017-05-16,Inflow,,,,,0031-LKDHYD,
com.eptisa.dto.SimpleFloodForecastStaticDto,010-mgd2lkn,137.3,,,,,,139.695,1983-09-28,,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-06-03,Level,136.3,,,,010-mgd2lkn,
com.eptisa.dto.SimpleFloodForecastStaticDto,0026-srdcbe,,,,59.21,,,,,Tamilnadu & Puducherry,"['Telemetry', 'GSM']",59.21,,,Thanjavur,2016-07-29,Inflow,,,,,0026-srdcbe,34.0
com.eptisa.dto.SimpleFloodForecastStaticDto,009-UYDDEL,,,,334.0,,,,,"Haryana, Chandrigarh & Delhi",['Manual'],,,,,2014-04-17,Inflow,,,,,009-UYDDEL,10.0
com.eptisa.dto.SimpleFloodForecastStaticDto,015-mgd4ptn,71.0,,,,,,73.0,2017-08-13,Bihar,"['Telemetry', 'GSM']",,,,,2014-06-02,Level,70.0,,,,015-mgd4ptn,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,015-DDASL	,12.8,,,,,,14.6,2017-07-28,Gangetic West Bengal,['Wireless'],,,,,2014-03-26,Level,11.8,,,,015-DDASL	,9.0
com.eptisa.dto.SimpleFloodForecastStaticDto,026-UBDDIB,89.5,,,,,,92.45,1986-10-11,Assam & Meghalaya,"['Wireless', 'Telemetry']",,,,,2014-04-29,Level,88.5,,,,026-UBDDIB,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,005-UBDDIB,153.96,,,,,,157.54,2000-06-11,Arunachal Pradesh,['Wireless'],,,,,2014-04-29,Level,152.96,,,,005-UBDDIB,24.0
com.eptisa.dto.SimpleFloodForecastStaticDto,012-erdbwn,10.36,,,,,,12.69,2008-06-19,Odisha,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-04-24,Level,9.45,,,,012-erdbwn,3.0
com.eptisa.dto.SimpleFloodForecastStaticDto,029-LBDJPG,116.9,,,,,,118.5,1996-07-13,Sub Himalayan West Bengal,"['Wireless', 'Manual']",,,,,2014-05-18,Level,116.3,,,,029-LBDJPG,16.0
com.eptisa.dto.SimpleFloodForecastStaticDto,0025-SWRDKOCHI,,,,169.0,,,,,Kerala,,,,,,2019-05-20,Inflow,,,,,0025-SWRDKOCHI,36.0
com.eptisa.dto.SimpleFloodForecastStaticDto,016-LGDHYD,55.0,,,,,,60.25,1986-08-16,Telangana,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-04-21,Level,53.0,,,,016-LGDHYD,17.0
com.eptisa.dto.SimpleFloodForecastStaticDto,030-MAHGAND ,185.06,,,184.1,,,,,"Saurashtra, Kutch and Diu","['Wireless', 'Telemetry', 'GSM', 'Manual']",185.06,,,,2014-06-04,Inflow,182.88,,,,030-MAHGAND ,31.0
com.eptisa.dto.SimpleFloodForecastStaticDto,002-LGDHYD,104.75,,2014-04-21,,,,108.19,2022-07-15,Telangana,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-04-21,Level,103.5,,2014-04-21,,002-LGDHYD,17.0
com.eptisa.dto.SimpleFloodForecastStaticDto,032-ADSL,25.75,,,,,,29.62,1978-09-02,Gangetic West Bengal,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2014-06-04,Level,24.73,,,,032-ADSL,9.0
com.eptisa.dto.SimpleFloodForecastStaticDto,001-LBDJPG,99.1,,,,,,100.28,1973-10-13,Assam & Meghalaya,"['Wireless', 'Manual']",,,,,2014-05-18,Level,98.1,,,,001-LBDJPG,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,DWRIS-04,355.09,,2023-02-01,,,,356.09,,Sub Himalayan West Bengal,['Manual'],,,,,2017-07-11,Level,354.59,,2023-02-01,,DWRIS-04,16.0
com.eptisa.dto.SimpleFloodForecastStaticDto,005-jhelum,1586.4,,,,,,1589.0,2014-09-08,Jammu & Kashmir,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,Srinagar,2015-03-30,Level,1585.48,,,,005-jhelum,27.0
com.eptisa.dto.SimpleFloodForecastStaticDto,006-chejmu,1581.28,,,,,,1582.15,1996-09-01,Jammu & Kashmir,"['GSM', 'Manual']",,,,Baramulla,2015-05-05,Level,1580.52,,,,006-chejmu,27.0
com.eptisa.dto.SimpleFloodForecastStaticDto,012-mgd4ptn,81.85,,,,,,83.2,1999-07-03,,"['GSM', 'Manual']",,,,,2014-06-03,Level,80.85,,,,012-mgd4ptn,
com.eptisa.dto.SimpleFloodForecastStaticDto,015-LGDHYD,75.82,,2015-10-07,,,,77.66,1990-08-24,Telangana,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-04-21,Level,73.32,,2015-10-07,,015-LGDHYD,17.0
com.eptisa.dto.SimpleFloodForecastStaticDto,006-MGD3VNS,71.262,,,,,,73.901,1978-09-09,East Uttar Pradesh,"['Wireless', 'Telemetry', 'GSM', 'Manual']",58.101,,1990-05-13,Varanasi,2014-04-28,Level,70.262,,,,006-MGD3VNS,4.0
com.eptisa.dto.SimpleFloodForecastStaticDto,040-erdbwn,10.8,,,,,,14.53,1990-05-12,Coastal Andhra Pradesh,"['Wireless', 'Telemetry', 'Manual']",,,,Srikakulam,2016-12-10,Level,10.17,,,,040-erdbwn,8.0
com.eptisa.dto.SimpleFloodForecastStaticDto,021-UBDDIB,100.43,,,,,,101.31,1972-07-27,Assam & Meghalaya,['Wireless'],,,,,2014-04-30,Level,99.43,,,,021-UBDDIB,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,039LBDJPG,42.85,,,,,,43.6,2015-08-20,,['Wireless'],,,,,2017-05-03,Level,41.85,,,,039LBDJPG,
com.eptisa.dto.SimpleFloodForecastStaticDto,016-mgd4ptn,55.0,,,,,,58.15,2017-08-14,Bihar,['GSM'],,,,,2014-06-02,Level,54.0,,,,016-mgd4ptn,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,49-LGDHYD,,,,838.2,,,,,,,,,,,2019-05-02,Inflow,,,,,49-LGDHYD,
com.eptisa.dto.SimpleFloodForecastStaticDto,052-MGD1LKN,,,,136.8,,,,,,,138.0,,,,2019-06-13,Inflow,,,,,052-MGD1LKN,
com.eptisa.dto.SimpleFloodForecastStaticDto,NBO-1-028-1230,,,,348.55,,,351.45,,,,351.45,,,,2019-05-28,Inflow,,,,,NBO-1-028-1230,
com.eptisa.dto.SimpleFloodForecastStaticDto,017-MGD2LKN,199.33,,,,,,199.9,2010-09-23,West Uttar Pradesh,"['Wireless', 'Telemetry', 'Manual']",,,,,2016-08-31,Level,198.33,,,,017-MGD2LKN,1.0
com.eptisa.dto.SimpleFloodForecastStaticDto,003-MGD3VNS,84.734,,,,,,88.03,1978-09-08,East Uttar Pradesh,"['Wireless', 'Telemetry', 'GSM', 'Manual']",71.01,,2005-06-25,Allahabad,2014-05-27,Level,83.734,,,,003-MGD3VNS,4.0
com.eptisa.dto.SimpleFloodForecastStaticDto,025-DDASL,39.42,,,,,,43.94,1978-09-27,Gangetic West Bengal,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2014-06-04,Level,38.42,,,,025-DDASL,9.0
com.eptisa.dto.SimpleFloodForecastStaticDto,001-MGD5PTN,60.32,,,,,,62.09,1948-08-01,Bihar,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-04-21,Level,59.32,,,,001-MGD5PTN,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,011-UYDDEL,249.5,,,,,,250.07,2013-06-17,"Haryana, Chandrigarh & Delhi","['Wireless', 'Telemetry', 'Manual']",,,,,2014-05-07,Level,248.8,,,,011-UYDDEL,10.0
com.eptisa.dto.SimpleFloodForecastStaticDto,026-MGD5PTN,55.52,,,,,,58.88,1971-07-20,Bihar,['GSM'],,,,,2014-05-29,Level,54.52,,,,026-MGD5PTN,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,017-mgd4ptn,48.68,,,,,,50.01,2004-07-12,Bihar,['GSM'],,,,,2014-05-31,Level,47.68,,,,017-mgd4ptn,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,016-LYDAGRA,103.63,,,,,,108.59,1983-09-12,West Uttar Pradesh,"['Wireless', 'Telemetry', 'Manual']",,,,"Kalpi,Shahijina",2014-05-23,Level,102.63,,,,016-LYDAGRA,1.0
com.eptisa.dto.SimpleFloodForecastStaticDto,013-mgd4ptn,50.0,,,,,,52.99,1987-08-12,Bihar,"['GSM', 'Manual']",,,,,2014-06-03,Level,49.0,,,,013-mgd4ptn,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,030-LBDJPG,40.41,,,,,,41.46,2000-08-03,Sub Himalayan West Bengal,['Manual'],,,,Cooch Behar,2014-04-21,Level,39.8,,,,030-LBDJPG,16.0
com.eptisa.dto.SimpleFloodForecastStaticDto,025-LBDJPG,35.3,,,,,,36.5,2017-08-12,Sub Himalayan West Bengal,"['Wireless', 'Manual']",,,,,2014-04-21,Level,34.22,,,,025-LBDJPG,16.0
com.eptisa.dto.SimpleFloodForecastStaticDto,002-LBDJPG,45.1,,,,,,46.2,2000-08-04,Assam & Meghalaya,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-04-21,Level,44.1,,,,002-LBDJPG,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,007-UBDDIB,128.27,,,,,,130.07,2012-09-22,Assam & Meghalaya,['Wireless'],,,,,2014-04-29,Level,127.27,,,,007-UBDDIB,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,036-MDBURLA,26.41,,,26.41,,,27.61,1982-08-31,Odisha,"['Wireless', 'Telemetry', 'GSM', 'Manual']",27.61,,,Cuttack,2014-04-28,Level,25.41,,,,036-MDBURLA,3.0
com.eptisa.dto.SimpleFloodForecastStaticDto,023-MGD1LKN,74.98,,,,,,77.54,1998-08-23,East Uttar Pradesh,"['Wireless', 'Telemetry', 'Manual']",,,,Gorakhpur ,2014-05-07,Level,73.98,,,,023-MGD1LKN,4.0
com.eptisa.dto.SimpleFloodForecastStaticDto,006-LYDAGR,108.0,,,,,,112.98,1996-08-25,West Uttar Pradesh,"['Wireless', 'Telemetry', 'Manual']",,,,kalpi,2014-05-19,Level,107.0,,,,006-LYDAGR,1.0
com.eptisa.dto.SimpleFloodForecastStaticDto,022-LBDJPG,85.95,,,,,,89.3,1968-10-04,Sub Himalayan West Bengal,"['Wireless', 'Manual']",,,,Jalpaiguri,2014-04-21,Level,85.65,,,022-LBDJPG,022-LBDJPG,16.0
com.eptisa.dto.SimpleFloodForecastStaticDto,009-UBDDIB,145.8,,,,,,146.6,1979-10-07,Arunachal Pradesh,['Wireless'],,,,,2014-04-30,Level,144.8,,,,009-UBDDIB,24.0
com.eptisa.dto.SimpleFloodForecastStaticDto,022-DDASL,27.86,,,,,,29.69,1995-09-27,Gangetic West Bengal,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2014-06-04,Level,26.86,,,,022-DDASL,9.0
com.eptisa.dto.SimpleFloodForecastStaticDto,023-MGD5PTN,108.2,,,108.3,,,108.85,1975-08-23,Bihar,"['Telemetry', 'GSM', 'Manual']",103.95,,,,2014-04-28,Level,107.2,,,,023-MGD5PTN,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,037-UKDPUNE,,,,633.83,,,,,,['GSM'],633.83,,,Navilutheertha,2017-05-16,Inflow,,,,,037-UKDPUNE,
com.eptisa.dto.SimpleFloodForecastStaticDto,016-TDSURAT,214.0,,,214.0,,,,,,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2014-05-27,Inflow,212.0,,,,016-TDSURAT,
com.eptisa.dto.SimpleFloodForecastStaticDto,073-mgd5ptn,,,,,,,,,,,,,,,2019-06-03,Inflow,,,,,073-mgd5ptn,
com.eptisa.dto.SimpleFloodForecastStaticDto,032-wgdngp,,,,245.5,,,245.5,2022-01-10,Vidharbha,"['GSM', 'Manual']",245.75,,,Pauni,2015-05-11,Inflow,,,,,032-wgdngp,19.0
com.eptisa.dto.SimpleFloodForecastStaticDto,034-LGDHYD,,,,83.0,,,,,,['Telemetry'],89.0,,,,2017-05-30,Inflow,,,,,034-LGDHYD,
com.eptisa.dto.SimpleFloodForecastStaticDto,003-mgd4ptn,59.62,,,,,,61.17,1975-08-06,,"['GSM', 'Manual']",,,,,2014-06-02,Level,58.62,,,,003-mgd4ptn,
com.eptisa.dto.SimpleFloodForecastStaticDto,042CDJAPR,,,,431.9,,,,,,['Telemetry'],433.4,,,,2018-06-05,Inflow,,,,,042CDJAPR,
com.eptisa.dto.SimpleFloodForecastStaticDto,030-HDCHENNAI,,,,183.18,,,,,,[None],,,,,2017-05-25,Inflow,,,,,030-HDCHENNAI,
com.eptisa.dto.SimpleFloodForecastStaticDto,0025-srdcwc,,,,278.892,,,,,Tamilnadu & Puducherry,"['Wireless', 'Telemetry', 'GSM', 'Manual']",280.42,,,Bhavanisagar,2016-06-02,Inflow,,,,,0025-srdcwc,34.0
com.eptisa.dto.SimpleFloodForecastStaticDto,38mgd5ptn,,,,232.85,,,,,Bihar,[None],226.618,,,,2018-07-25,Inflow,,,,,38mgd5ptn,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,032-hydchennai,,,,72.54,,,,,,['Manual'],,,,,2016-12-01,Inflow,,,,,032-hydchennai,
com.eptisa.dto.SimpleFloodForecastStaticDto,002-LKDHYD,,,,492.25,,,,2008-09-26,North Interior Karnataka,[None],492.25,,,Bijapur,2014-04-21,Inflow,,,,,002-LKDHYD,14.0
com.eptisa.dto.SimpleFloodForecastStaticDto,022-SRDCBE,,,,279.2,,,,,Tamilnadu & Puducherry,"['GSM', 'Manual']",,,,theni,2015-05-13,Inflow,,,,,022-SRDCBE,34.0
com.eptisa.dto.SimpleFloodForecastStaticDto,0032-cdbng,,,,890.63,,,,,South Interior Karnataka,"['Telemetry', 'GSM', 'Manual']",,,,Chennarayapatna,2016-06-01,Inflow,,,,,0032-cdbng,22.0
com.eptisa.dto.SimpleFloodForecastStaticDto,027-ugdhyd,,,,148.0,,,,,Telangana,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,Ramagundam,2016-09-21,Inflow,,,,,027-ugdhyd,17.0
com.eptisa.dto.SimpleFloodForecastStaticDto,033-UKDPUNE,,,,579.85,,,,,,['GSM'],,,,,2017-05-15,Inflow,,,,,033-UKDPUNE,
com.eptisa.dto.SimpleFloodForecastStaticDto,038-UKDPUNE,,,,662.94,,,,,,"['Wireless', 'GSM']",662.94,,,Hidkal,2017-05-16,Inflow,,,,,038-UKDPUNE,
com.eptisa.dto.SimpleFloodForecastStaticDto,004-MGD5PTN,41.76,,,,,,43.52,2021-08-16,Bihar,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-04-21,Level,40.76,,,,004-MGD5PTN,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,035-UKDPUNE,,,,496.83,,,,,,"['Wireless', 'GSM']",497.58,,,,2017-05-15,Inflow,,,,,035-UKDPUNE,
com.eptisa.dto.SimpleFloodForecastStaticDto,039-erdbwn,,,,105.0,,,,,,[None],105.0,,,,2016-09-21,Inflow,,,,,039-erdbwn,
com.eptisa.dto.SimpleFloodForecastStaticDto,041-SRDCBE,,,,200.25,,,,,,[None],201.75,,,,2017-06-06,Inflow,,,,,041-SRDCBE,
com.eptisa.dto.SimpleFloodForecastStaticDto,003-ugdhyd,559.6,,,,,,563.51,2019-08-04,Madhya Maharashtra,[None],,,,,2014-05-30,Level,558.1,,,,003-ugdhyd,33.0
com.eptisa.dto.SimpleFloodForecastStaticDto,027-LBDJPG,80.9,,,,,,81.33,1972-07-28,Sub Himalayan West Bengal,"['Wireless', 'Manual']",,,,,2014-04-21,Level,80.0,,,,027-LBDJPG,16.0
com.eptisa.dto.SimpleFloodForecastStaticDto,032-UKDPUNE,,,,659.43,,,,,,"['Wireless', 'GSM']",,,,,2017-05-15,Inflow,,,,,032-UKDPUNE,
com.eptisa.dto.SimpleFloodForecastStaticDto,036-ERDBWN,54.6,,,,,,58.935,1980-09-18,Odisha,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2014-05-20,Level,54.1,,,,036-ERDBWN,3.0
com.eptisa.dto.SimpleFloodForecastStaticDto,006-MBDGHY,52.31,,2021-09-30,,,,55.08,2008-08-31,Assam & Meghalaya,['Wireless'],,,,,2014-04-30,Level,51.31,,2021-09-30,,006-MBDGHY,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,0026-mgd3vns,,,,341.64,,,,,East Madhya Pradesh,"['Wireless', 'Telemetry', 'GSM', 'Manual']",342.934,,,Shahdol,2016-08-12,Inflow,,,,,0026-mgd3vns,30.0
com.eptisa.dto.SimpleFloodForecastStaticDto,042-DDASL,,,,97.84,,,,,,['Wireless'],98.75,,,,2018-07-24,Inflow,,,,,042-DDASL,
com.eptisa.dto.SimpleFloodForecastStaticDto,009-UGDHYD,,,,463.91,,,,,Telangana,['Wireless'],465.5,,,,2014-05-20,Inflow,,,,,009-UGDHYD,17.0
com.eptisa.dto.SimpleFloodForecastStaticDto,0031-CDBNG,,,,871.42,,,,,South Interior Karnataka,"['Telemetry', 'GSM', 'Manual']",,,,Somwarpet,2016-06-01,Inflow,,,,,0031-CDBNG,22.0
com.eptisa.dto.SimpleFloodForecastStaticDto,016-lkdhyd,,,,269.75,,,,2009-10-03,,[None],269.75,,,,2014-05-15,Inflow,,,,,016-lkdhyd,
com.eptisa.dto.SimpleFloodForecastStaticDto,010-lkdhyd,,,,497.74,,,,,South Interior Karnataka,[None],497.74,,,Shimoga,2014-05-15,Inflow,,,,,010-lkdhyd,22.0
com.eptisa.dto.SimpleFloodForecastStaticDto,009-lkdhyd,,,,318.52,,,,2012-10-09,,[None],,,,,2014-05-15,Inflow,,,,,009-lkdhyd,
