objectid,vilnam_soi,stcode11,dtcode11,sdtcode11,vilcode11,stname,dtname,sdtname,vilname11,vil_lgd,dist_lgd,state_lgd,gp_code,gp_name,subdt_lgd,block_name,block_lgd,remark,ac_no,search_village,st_length(shape),st_area(shape),temp,id,b_pan_code,b_pan_name,d_pan_code,d_pan_name,test
190097,PUDUSSERI-I,32,593,05649,,KERALA,Palakkad,Palakkad, ,0,563,32,0,,5649,Malampuzha,6052,,55.0,1,45271.01873307107,63530539.65675742,1,192233,6360,MALAMPUZHA,518,Palakkad,192233
397037,MELKUNDA,33,611,05759,635120,TAMIL NADU,The Nilgiris,Kundah,Melkundah,635120,587,33,228990,Mel Kundha,5759,Udhagamandalam,6337,,108.0,1,32494.317995749207,34418018.39073654,1,402395,6642,UDHAGAI,541,The Nilgiris,402395
398100,NANJANAD,33,611,05756,635094,TAMIL NADU,The Nilgiris,Udhagamandalam,NANJANAD1,635094,587,33,228992,Nanjanad,5756,Udhagamandalam,6337,,108.0,1,63572.01030427255,141872317.07950148,1,403463,6642,UDHAGAI,541,The Nilgiris,403463
190030,PUDUR,32,593,05648,627610,KERALA,Palakkad,Mannarkad,Pudur,627610,563,32,221616,Pudur,5648,Attappadi,6048,,54.0,1,56660.80712966646,102385527.72022246,1,192165,6356,ATTAPPADI,518,Palakkad,192165
396947,KANDI,33,611,05759,635121,TAMIL NADU,The Nilgiris,Kundah,Kinnakkorai,635121,587,33,228990,Mel Kundha,5759,Udhagamandalam,6337,,108.0,1,27350.85388799753,19788212.306339696,1,402304,6642,UDHAGAI,541,The Nilgiris,402304
397357,MULLIGUR,33,611,05759,635118,TAMIL NADU,The Nilgiris,Kundah,Mulligoor,635118,587,33,228991,Mulligoor,5759,Udhagamandalam,6337,,108.0,1,73540.03106373674,177343741.3217214,1,402717,6642,UDHAGAI,541,The Nilgiris,402717
398397,MUKKURICHIHALLA,33,611,05756,803563,TAMIL NADU,The Nilgiris,Udhagamandalam,Naduvattam (TP),803563,587,33,0,,5756,Udhagamandalam,6337,,109.0,1,68224.26907386411,109566101.90549599,1,403760,6642,UDHAGAI,541,The Nilgiris,403760
399230,MANDAKARAI,33,611,05755,635085,TAMIL NADU,The Nilgiris,Gudalur,Mudumalai,635085,587,33,228968,Mudumalai,5755,Gudalur,6335,,109.0,1,83325.76990955895,207704510.529778,1,404607,6640,GUDALUR,541,The Nilgiris,404607
163656,BERAMBADI R F,29,578,05576,619556,KARNATAKA,Chamarajanagara,Gundlupet,BERAMBADI STATE FOREST,619556,531,29,216719,Berambadi,5576,Gundlupet,5799,,,1,95939.07297819928,246297214.45942837,1,165563,6130,GUNDLUPET,486,Chamarajanagar,165563
189891,CHELLANAM,32,595,05660,627997,KERALA,Ernakulam,Kochi,Chellanam,627997,555,32,221085,Chellanam,5660,Palluruthy,5968,,0.0,1,16736.27971015553,7839894.38412962,1,192026,6279,PALLURUTHY,510,Ernakulam,192026
189890,KUMBALANGI,32,595,05660,628001,KERALA,Ernakulam,Kochi,Kumbalangy (CT),628001,555,32,221085,Chellanam,5660,Palluruthy,5968,,80.0,1,19078.84032711705,20043880.95466005,1,192025,6279,PALLURUTHY,510,Ernakulam,192025
189888,TOPPUMPADI,32,595,05660,645602,KERALA,Ernakulam,Kochi,Cheriyakadavu (OG) (Part),645602,555,32,0,,5660,Palluruthy,5968,,0.0,1,16923.119939867112,11267352.666288914,1,192023,6279,PALLURUTHY,510,Ernakulam,192023
189889,EDAKOCHCHI,32,595,05660,803290,KERALA,Ernakulam,Kochi,Thrippunithura (M),803290,555,32,0,,5660,Palluruthy,5968,,80.0,1,14978.29914585191,9589215.666572126,1,192024,6279,PALLURUTHY,510,Ernakulam,192024
189887,RAMESWARAM,32,595,05660,803290,KERALA,Ernakulam,Kochi,Thrippunithura (M),803290,555,32,0,,5660,Palluruthy,5968,,80.0,1,11244.119515037473,4869174.549695205,1,192022,6279,PALLURUTHY,510,Ernakulam,192022
189895,TOPPUMPADI,32,595,05660,913789,KERALA,Ernakulam,Kochi,Thoppumpady,913789,555,32,0,,5660,Palluruthy,5968,,80.0,1,16068.703917923347,10862212.23272161,1,192030,6279,PALLURUTHY,510,Ernakulam,192030
189886,FORT KOCHCHI,32,595,05660,803288,KERALA,Ernakulam,Kochi,Kochi (M Corp.),803288,555,32,0,,5660,Vypeen,5974,,0.0,1,13657.09709739407,4661316.274813705,1,192021,6285,VYPEEN,510,Ernakulam,192021
189885,MATTANCHERI,32,595,05660,803288,KERALA,Ernakulam,Kochi,Kochi (M Corp.),803288,555,32,0,,5660,Vypeen,5974,,80.0,1,12081.77119334282,8397073.341776995,1,192020,6285,VYPEEN,510,Ernakulam,192020
189837,CHERANALLUR,32,595,05661,628009,KERALA,Ernakulam,Kanayannur,Cheranallur (CT),628009,555,32,221054,Cheranallur,5661,Edappally,5963,,83.0,1,26814.943754417203,17949136.805240784,1,191972,6274,EDAPPALLY,510,Ernakulam,191972
189894,PUTUVAIPU,32,595,05660,628000,KERALA,Ernakulam,Kochi,Puthuvype (CT),628000,555,32,221118,Elamkunnapuzha,5660,Vypeen,5974,,79.0,1,11290.811205009944,7457327.83994962,1,192029,6285,VYPEEN,510,Ernakulam,192029
189838,MULAVUKAD,32,595,05661,628011,KERALA,Ernakulam,Kanayannur,Mulavukad (CT),628011,555,32,221120,Mulavukad,5661,Vypeen,5974,,79.0,1,20794.84132855535,19004626.422745775,1,191973,6285,VYPEEN,510,Ernakulam,191973
189845,CHERANALLOR,32,595,05661,628009,KERALA,Ernakulam,Kanayannur,Cheranallur (CT),628009,555,32,221054,Cheranallur,5661,Edappally,5963,,82.0,1,16840.277714460633,9971979.854484605,1,191980,6274,EDAPPALLY,510,Ernakulam,191980
189827,KADAMAKKUDI,32,595,05661,628010,KERALA,Ernakulam,Kanayannur,Kadamakkudy (CT),628010,555,32,221055,Kadamakkudy,5661,Edappally,5963,,0.0,1,18761.972309859255,13066467.78027048,1,191962,6274,EDAPPALLY,510,Ernakulam,191962
190111,VARAPPUZHA,32,595,05659,627991,KERALA,Ernakulam,Paravur,Varappuzha (CT),627991,555,32,221044,Varapuzha,5659,Alangad,5961,,0.0,1,14813.964298353296,9081863.6166826,1,192247,6272,ALANGAD,510,Ernakulam,192247
190112,EZHIKKARA,32,595,05659,627982,KERALA,Ernakulam,Paravur,Ezhikkara,627982,555,32,221102,Ezhikkara,5659,Paravur,5971,,0.0,1,17997.60242093215,7079238.613290425,1,192248,6282,PARAVUR,510,Ernakulam,192248
190107,KOTTUVALLI,32,595,05659,627990,KERALA,Ernakulam,Paravur,Kottuvally (CT),627990,555,32,221103,Kottuvally,5659,Paravur,5971,,78.0,1,24319.114921550256,24907581.353673857,1,192243,6282,PARAVUR,510,Ernakulam,192243
190106,PARAVUR,32,595,05659,803287,KERALA,Ernakulam,Paravur,Paravur (M),803287,555,32,0,,5659,Paravur,5971,,78.0,1,32787.923755502874,21754952.129509415,1,192242,6282,PARAVUR,510,Ernakulam,192242
190113,KARUMALLUR,32,595,05659,627987,KERALA,Ernakulam,Paravur,Karumalloor (CT),627987,555,32,221042,Karumalloor,5659,Alangad,5961,,77.0,1,30203.03490706567,19347224.599087916,1,192249,6272,ALANGAD,510,Ernakulam,192249
190115,PUTTANVELIKKARA,32,595,05659,627983,KERALA,Ernakulam,Paravur,Puthenvelikkara (CT),627983,555,32,221096,Kunnukara,5659,Parakkadav,5970,,78.0,1,35072.17632732458,27161285.10247787,1,192251,6281,PARAKKADAV,510,Ernakulam,192251
190495,TIRUMUKKULAM,32,594,05656,627918,KERALA,Thrissur,Mukundapuram,Thirumukkulam,627918,566,32,221864,Kuzhur,5656,Mala,6089,,73.0,1,21232.6280310847,11361386.035792835,1,192631,6394,MALA,521,Thrissur,192631
189893,ELAMKUNNAPUZHA,32,595,05660,627999,KERALA,Ernakulam,Kochi,Elamkunnapuzha (CT),627999,555,32,221118,Elamkunnapuzha,5660,Vypeen,5974,,79.0,1,14333.665002037918,11229494.668902306,1,192028,6285,VYPEEN,510,Ernakulam,192028
189884,NJARAKKAL,32,595,05660,627998,KERALA,Ernakulam,Kochi,Njarackal (CT),627998,555,32,221122,Njarakkal,5660,Vypeen,5974,,79.0,1,12831.86400318057,8864080.55111473,1,192019,6285,VYPEEN,510,Ernakulam,192019
189883,NAYARAMBALAM,32,595,05660,627996,KERALA,Ernakulam,Kochi,Nayarambalam,627996,555,32,221121,Nayarambalam,5660,Vypeen,5974,,79.0,1,17179.499671941805,12218496.27417535,1,192018,6285,VYPEEN,510,Ernakulam,192018
189892,EDAVANAKAD,32,595,05660,627995,KERALA,Ernakulam,Kochi,Edavanakkad,627995,555,32,221117,Edavanakkad,5660,Vypeen,5974,,79.0,1,12999.307273690676,10702407.88018444,1,192027,6285,VYPEEN,510,Ernakulam,192027
189882,KUZHIPPLLI,32,595,05660,627993,KERALA,Ernakulam,Kochi,Kuzhuppilly,627993,555,32,221119,Kuzhuppilly,5660,Vypeen,5974,,79.0,1,11251.813888601573,6620269.95235529,1,192017,6285,VYPEEN,510,Ernakulam,192017
189881,PALLIPURAM,32,595,05660,627994,KERALA,Ernakulam,Kochi,Pallippuram,627994,555,32,221123,Pallippuram,5660,Vypeen,5974,,79.0,1,14975.559872540545,10067538.879929384,1,192016,6285,VYPEEN,510,Ernakulam,192016
190105,VADAKKEKKARA,32,595,05659,627986,KERALA,Ernakulam,Paravur,Vadakkekara (CT),627986,555,32,221101,Chittattukara,5659,Paravur,5971,,78.0,1,14373.493924329076,7057792.636951935,1,192241,6282,PARAVUR,510,Ernakulam,192241
189880,KUZHIPILLI,32,595,05660,627993,KERALA,Ernakulam,Kochi,Kuzhuppilly,627993,555,32,221119,Kuzhuppilly,5660,Vypeen,5974,,0.0,1,13260.201363432208,4741478.604138485,1,192015,6285,VYPEEN,510,Ernakulam,192015
190103,CHENNAMANGALAM,32,595,05659,627984,KERALA,Ernakulam,Paravur,Chendamangalam (CT),627984,555,32,221100,Chendamangalam,5659,Paravur,5971,,78.0,1,22218.576360273342,11586648.739434185,1,192239,6282,PARAVUR,510,Ernakulam,192239
190104,MUTAKUNNAM,32,595,05659,627985,KERALA,Ernakulam,Paravur,Moothakunnam (CT),627985,555,32,221104,Vadakkekara,5659,Paravur,5971,,78.0,1,14904.058397535422,8904844.77865287,1,192240,6282,PARAVUR,510,Ernakulam,192240
189826,TRIKKAKKARA NORTH,32,595,05661,803289,KERALA,Ernakulam,Kanayannur,Kalamassery (M),803289,555,32,0,,5661,Edappally,5963,,77.0,1,30421.196793249273,28001902.55804966,1,191961,6274,EDAPPALLY,510,Ernakulam,191961
190109,ELUR,32,595,05659,627992,KERALA,Ernakulam,Paravur,Eloor (CT),627992,555,32,0,,5659,Alangad,5961,,77.0,1,20086.137001664207,11358543.38539998,1,192245,6272,ALANGAD,510,Ernakulam,192245
190110,KODUNGALLUR,32,595,05659,627988,KERALA,Ernakulam,Paravur,Kadungalloor (CT),627988,555,32,221043,Kadungallur,5659,Alangad,5961,,77.0,1,23483.580638249536,15981620.296045685,1,192246,6272,ALANGAD,510,Ernakulam,192246
189697,ALUVA WEST,32,595,05658,803286,KERALA,Ernakulam,Aluva,Aluva (M),803286,555,32,0,,5658,Alangad,5961,,76.0,1,27085.144196099896,16053752.574119534,1,191832,6272,ALANGAD,510,Ernakulam,191832
190108,ALANGAD,32,595,05659,627989,KERALA,Ernakulam,Paravur,Alangad (CT),627989,555,32,221041,Alangad,5659,Alangad,5961,,77.0,1,27127.248285592632,22468581.842482056,1,192244,6272,ALANGAD,510,Ernakulam,192244
190114,KUNNUKARA,32,595,05659,627981,KERALA,Ernakulam,Paravur,Kunnukara,627981,555,32,221096,Kunnukara,5659,Parakkadav,5970,,77.0,1,19373.854083986378,12608298.27170266,1,192250,6281,PARAKKADAV,510,Ernakulam,192250
189694,PARAKKADAVU,32,595,05658,627964,KERALA,Ernakulam,Aluva,Parakkadavu,627964,555,32,221098,Parakkadavu,5658,Parakkadav,5970,,75.0,1,31655.323931358886,28273297.001702204,1,191829,6281,PARAKKADAV,510,Ernakulam,191829
190487,KALLUR TEKKUMURI,32,594,05656,627940,KERALA,Thrissur,Mukundapuram,Kallur Thekkummuri (CT),627940,566,32,221863,Annamanada,5656,Mala,6089,,73.0,1,22072.091032141136,11855498.697456066,1,192623,6394,MALA,521,Thrissur,192623
190488,ALATTUR,32,594,05656,627915,KERALA,Thrissur,Mukundapuram,Alathur,627915,566,32,221863,Annamanada,5656,Mala,6089,,73.0,1,18176.26946291777,13545316.64062567,1,192624,6394,MALA,521,Thrissur,192624
190482,KALLUR VADAKKUMURI,32,594,05656,627938,KERALA,Thrissur,Mukundapuram,Kallur Vadakkummuri (CT),627938,566,32,221829,Kadukutty,5656,Chalakkudy,6082,,72.0,1,28292.68320419739,18488195.41397652,1,192618,6388,CHALAKKUDY,521,Thrissur,192618
190258,AZHIKOD,32,594,05655,627872,KERALA,Thrissur,Kodungallur,Azhikode,627872,566,32,221861,Eriyad,5655,Mathilakam,6090,,69.0,1,10740.084586776313,6037872.927067055,1,192394,6395,MATHILAKAM,521,Thrissur,192394
190259,METTALA,32,594,05655,627882,KERALA,Thrissur,Kodungallur,Methala (CT),627882,566,32,0,,5655,Mathilakam,6090,,73.0,1,15762.703855761745,12706510.030244986,1,192395,6395,MATHILAKAM,521,Thrissur,192395
190257,ERIYAD,32,594,05655,627885,KERALA,Thrissur,Kodungallur,Eriyad (OG),627885,566,32,221861,Eriyad,5655,Mathilakam,6090,,69.0,1,15003.512224500584,10235117.969537726,1,192393,6395,MATHILAKAM,521,Thrissur,192393
190256,LOKAMALLI SWARAM,32,594,05655,803281,KERALA,Thrissur,Kodungallur,Kodungallur (M),803281,566,32,0,,5655,Mathilakam,6090,,73.0,1,11638.101622698445,6701346.46078752,1,192392,6395,MATHILAKAM,521,Thrissur,192392
190255,ALA,32,594,05655,627880,KERALA,Thrissur,Kodungallur,Ala (CT),627880,566,32,221871,Sree Narayanapuram,5655,Mathilakam,6090,,69.0,1,9829.679708039377,5184236.965981575,1,192391,6395,MATHILAKAM,521,Thrissur,192391
190263,KARUMATRA,32,594,05655,627909,KERALA,Thrissur,Kodungallur,Karumathra,627909,566,32,221901,Vellangallur,5655,Vellangallur,6096,,73.0,1,6720.748682648604,2431592.320553385,1,192399,6401,VELLANGALLUR,521,Thrissur,192399
190253,PANANGAD,32,594,05655,627878,KERALA,Thrissur,Kodungallur,Panangad (CT),627878,566,32,221871,Sree Narayanapuram,5655,Mathilakam,6090,,69.0,1,14154.505776595366,7615719.74275227,1,192389,6395,MATHILAKAM,521,Thrissur,192389
190260,VALLIVATTAM,32,594,05655,627908,KERALA,Thrissur,Kodungallur,Vallivattom,627908,566,32,221901,Vellangallur,5655,Vellangallur,6096,,73.0,1,13081.319320344599,7714854.56343251,1,192396,6401,VELLANGALLUR,521,Thrissur,192396
190261,TEKKUMKARA,32,594,05655,627935,KERALA,Thrissur,Kodungallur,Thekkumkara (CT),627935,566,32,221901,Vellangallur,5655,Vellangallur,6096,,73.0,1,18347.270722235568,9342830.682672774,1,192397,6401,VELLANGALLUR,521,Thrissur,192397
190265,VADAKKUMKARA,32,594,05655,627932,KERALA,Thrissur,Kodungallur,Vadakkumkara (CT),627932,566,32,221901,Vellangallur,5655,Vellangallur,6096,,73.0,1,15885.296952195942,7256667.46312061,1,192401,6401,VELLANGALLUR,521,Thrissur,192401
190249,MADATTUMPADI,32,594,05655,627884,KERALA,Thrissur,Kodungallur,Madathumpady (CT),627884,566,32,221866,Poyya,5655,Mala,6089,,73.0,1,14047.172898955778,4283428.351784465,1,192385,6394,MALA,521,Thrissur,192385
190490,KAKKULISSERI,32,594,05656,627917,KERALA,Thrissur,Mukundapuram,Kakkulissery,627917,566,32,221864,Kuzhur,5656,Mala,6089,,73.0,1,17906.03074252655,8455474.201381736,1,192626,6394,MALA,521,Thrissur,192626
190248,POYYA,32,594,05655,627883,KERALA,Thrissur,Kodungallur,Poyya (CT),627883,566,32,221866,Poyya,5655,Mala,6089,,73.0,1,16085.197243509516,9806703.99881583,1,192384,6394,MALA,521,Thrissur,192384
190269,PULLUT,32,594,05655,803281,KERALA,Thrissur,Kodungallur,Kodungallur (M),803281,566,32,0,,5655,Mathilakam,6090,,73.0,1,32380.307821077437,17924481.739022426,1,192405,6395,MATHILAKAM,521,Thrissur,192405
190489,KURUVILASSERI,32,594,05656,627916,KERALA,Thrissur,Mukundapuram,Kuruvilassery,627916,566,32,221865,Mala,5656,Mala,6089,,73.0,1,14362.575329227566,6501227.12480445,1,192625,6394,MALA,521,Thrissur,192625
190485,VADAMA,32,594,05656,627939,KERALA,Thrissur,Mukundapuram,Vadama (CT),627939,566,32,221865,Mala,5656,Mala,6089,,73.0,1,17667.156350494377,10511871.699958974,1,192621,6394,MALA,521,Thrissur,192621
190262,PUTTANCHIRA,32,594,05655,627910,KERALA,Thrissur,Kodungallur,Puthenchira,627910,566,32,221900,Puthenchira,5655,Vellangallur,6096,,73.0,1,28978.610462876946,22698906.582721524,1,192398,6401,VELLANGALLUR,521,Thrissur,192398
190484,VADAKKUMBHAGAM,32,594,05656,627911,KERALA,Thrissur,Mukundapuram,Vadakkumbhagom,627911,566,32,221865,Mala,5656,Mala,6089,,73.0,1,17144.42968803355,6134592.90156686,1,192620,6394,MALA,521,Thrissur,192620
190483,ANNALUR,32,594,05656,627912,KERALA,Thrissur,Mukundapuram,Annallur,627912,566,32,221865,Mala,5656,Mala,6089,,73.0,1,14433.874232354749,6222810.125155765,1,192619,6394,MALA,521,Thrissur,192619
190264,KOTTANALLUR,32,594,05655,627907,KERALA,Thrissur,Kodungallur,Kottanellur,627907,566,32,221902,Vellookkara,5655,Vellangallur,6096,,70.0,1,17964.5335213426,11615458.77089895,1,192400,6401,VELLANGALLUR,521,Thrissur,192400
190268,EDAVILANGU,32,594,05655,627879,KERALA,Thrissur,Kodungallur,Edavilangu (CT),627879,566,32,221860,Edavilangu,5655,Mathilakam,6090,,69.0,1,14700.767687663523,7364207.95320422,1,192404,6395,MATHILAKAM,521,Thrissur,192404
190254,PADINJARE VEMBALLUR,32,594,05655,627871,KERALA,Thrissur,Kodungallur,Padinjare Vemballur,627871,566,32,221871,Sree Narayanapuram,5655,Mathilakam,6090,,69.0,1,11084.969588614878,6546633.52459037,1,192390,6395,MATHILAKAM,521,Thrissur,192390
190252,KULIMUTTAM,32,594,05655,627870,KERALA,Thrissur,Kodungallur,Koolimuttam,627870,566,32,221869,Mathilakam,5655,Mathilakam,6090,,69.0,1,13720.76056594608,7596942.450728475,1,192388,6395,MATHILAKAM,521,Thrissur,192388
190251,PAPPINIVATTAM,32,594,05655,627877,KERALA,Thrissur,Kodungallur,Pappinivattom (CT),627877,566,32,221869,Mathilakam,5655,Mathilakam,6090,,69.0,1,12964.338964608329,6591795.58345774,1,192387,6395,MATHILAKAM,521,Thrissur,192387
190250,PERINJANAM,32,594,05655,627876,KERALA,Thrissur,Kodungallur,Perinjanam (CT),627876,566,32,221870,Perinjanam,5655,Mathilakam,6090,,69.0,1,14908.13250499118,9536778.94024685,1,192386,6395,MATHILAKAM,521,Thrissur,192386
190235,KAIPAMANGALAM,32,594,05655,627875,KERALA,Thrissur,Kodungallur,Kaipamangalam (CT),627875,566,32,221868,Kaipamangalam,5655,Mathilakam,6090,,69.0,1,16423.14867436321,14986842.62590427,1,192371,6395,MATHILAKAM,521,Thrissur,192371
190271,CHANDRAPPINNI,32,594,05655,627874,KERALA,Thrissur,Kodungallur,Chendrappini (CT),627874,566,32,221867,Edathiruthy,5655,Mathilakam,6090,,69.0,1,20858.069970213037,8127496.436759865,1,192407,6395,MATHILAKAM,521,Thrissur,192407
190233,KATTUR,32,594,05655,627924,KERALA,Thrissur,Kodungallur,Kattur (CT),627924,566,32,221850,Kattur,5655,Irinjalakkuda,6086,,70.0,1,16759.841804175892,11451125.22753088,1,192369,6392,IRINJALAKKUDA,521,Thrissur,192369
190234,EDATTURUTTI,32,594,05655,627873,KERALA,Thrissur,Kodungallur,Edathiruthy (CT),627873,566,32,221867,Edathiruthy,5655,Mathilakam,6090,,69.0,1,18465.12896857338,9421718.59462702,1,192370,6395,MATHILAKAM,521,Thrissur,192370
190525,VALAPPAD,32,594,05653,627791,KERALA,Thrissur,Chavakkad,Valappad,627791,566,32,221897,Valappad,5653,Thalikkulam,6095,,68.0,1,20683.42984156367,17403730.67202566,1,192661,6400,THALIKKULAM,521,Thrissur,192661
190491,TAZHEKKADU,32,594,05656,627906,KERALA,Thrissur,Mukundapuram,Thazhekkad,627906,566,32,221862,Alur,5656,Mala,6089,,70.0,1,22041.485493461452,14041270.913289566,1,192627,6394,MALA,521,Thrissur,192627
190240,KADUPPISSERI,32,594,05655,627897,KERALA,Thrissur,Kodungallur,Kaduppassery,627897,566,32,221902,Vellookkara,5655,Vellangallur,6096,,70.0,1,13398.292099244254,8245502.57652796,1,192376,6401,VELLANGALLUR,521,Thrissur,192376
190266,PULLUR,32,594,05655,627928,KERALA,Thrissur,Kodungallur,Pullur (CT),627928,566,32,221851,Muriyad,5655,Irinjalakkuda,6086,,70.0,1,15201.251269821501,9292470.04960483,1,192402,6392,IRINJALAKKUDA,521,Thrissur,192402
190492,KALLETTUMKARA,32,594,05656,627927,KERALA,Thrissur,Mukundapuram,Kallettumkara (CT),627927,566,32,221862,Alur,5656,Mala,6089,,70.0,1,15166.886276152778,5097644.546479145,1,192628,6394,MALA,521,Thrissur,192628
190241,MURIYAD,32,594,05655,627895,KERALA,Thrissur,Kodungallur,Muriyad,627895,566,32,221851,Muriyad,5655,Irinjalakkuda,6086,,70.0,1,17094.847272261046,8502735.413571905,1,192377,6392,IRINJALAKKUDA,521,Thrissur,192377
190245,ANANDAPURAM,32,594,05655,627894,KERALA,Thrissur,Kodungallur,Anandapuram,627894,566,32,221851,Muriyad,5655,Irinjalakkuda,6086,,70.0,1,12042.812952587268,6736376.176714295,1,192381,6392,IRINJALAKKUDA,521,Thrissur,192381
190267,NELLAVI,32,594,05655,627893,KERALA,Thrissur,Kodungallur,Nellayi,627893,566,32,221852,Parappukkara,5655,Irinjalakkuda,6086,,71.0,1,15849.330367466373,7472771.57512957,1,192403,6392,IRINJALAKKUDA,521,Thrissur,192403
190242,PARAPPUKKARA,32,594,05655,627923,KERALA,Thrissur,Kodungallur,Parappukkara (CT),627923,566,32,221852,Parappukkara,5655,Irinjalakkuda,6086,,71.0,1,13802.685579210884,7760239.31953532,1,192378,6392,IRINJALAKKUDA,521,Thrissur,192378
190247,TOTTIPAL,32,594,05655,627887,KERALA,Thrissur,Kodungallur,Thottippal,627887,566,32,221852,Parappukkara,5655,Irinjalakkuda,6086,,71.0,1,16494.29784011314,8114020.785490355,1,192383,6392,IRINJALAKKUDA,521,Thrissur,192383
190270,TORAVU,32,594,05655,627922,KERALA,Thrissur,Kodungallur,Thoravu,627922,566,32,221857,Pudukkad,5655,Kodakara,6087,,71.0,1,18741.121884264492,6213311.09619015,1,192406,6393,KODAKARA,521,Thrissur,192406
190237,PADIYUR,32,594,05655,627934,KERALA,Thrissur,Kodungallur,Padiyur (CT),627934,566,32,221898,Padiyur,5655,Vellangallur,6096,,70.0,1,15610.407851955362,8508461.621432235,1,192373,6401,VELLANGALLUR,521,Thrissur,192373
190238,PUMANGALAM,32,594,05655,627933,KERALA,Thrissur,Kodungallur,Poomangalam (CT),627933,566,32,221899,Poomangalam,5655,Vellangallur,6096,,70.0,1,21220.16549717181,9408989.338282315,1,192374,6401,VELLANGALLUR,521,Thrissur,192374
190239,VELLUKARA,32,594,05655,627931,KERALA,Thrissur,Kodungallur,Vellookkara (CT),627931,566,32,221902,Vellookkara,5655,Vellangallur,6096,,70.0,1,12142.28509355386,6354449.641293385,1,192375,6401,VELLANGALLUR,521,Thrissur,192375
190236,EDATTIRINJI,32,594,05655,627930,KERALA,Thrissur,Kodungallur,Edathirinji (CT),627930,566,32,221898,Padiyur,5655,Vellangallur,6096,,70.0,1,16419.08528528342,10151581.97058932,1,192372,6401,VELLANGALLUR,521,Thrissur,192372
190232,MANAVALASSERI,32,594,05655,627929,KERALA,Thrissur,Kodungallur,Manavalassery (CT),627929,566,32,221849,Karalam,5655,Irinjalakkuda,6086,,70.0,1,26794.469638581435,11946689.096950814,1,192368,6392,IRINJALAKKUDA,521,Thrissur,192368
190230,IRINJALAKUDA,32,594,05655,803282,KERALA,Thrissur,Kodungallur,Irinjalakuda (M),803282,566,32,0,,5655,Irinjalakkuda,6086,,70.0,1,14845.32786276888,8931169.76961925,1,192366,6392,IRINJALAKKUDA,521,Thrissur,192366
190244,MATAYKONAM,32,594,05655,627926,KERALA,Thrissur,Kodungallur,Madayikonam (CT),627926,566,32,0,,5655,Irinjalakkuda,6086,,70.0,1,15292.272038187884,10372998.36701084,1,192380,6392,IRINJALAKKUDA,521,Thrissur,192380
190231,KARALAM,32,594,05655,627886,KERALA,Thrissur,Kodungallur,Karalam,627886,566,32,221849,Karalam,5655,Irinjalakkuda,6086,,70.0,1,25742.58800312071,14683950.52886388,1,192367,6392,IRINJALAKKUDA,521,Thrissur,192367
190246,PORATTISSERI,32,594,05655,627925,KERALA,Thrissur,Kodungallur,Porathissery (CT),627925,566,32,0,,5655,Irinjalakkuda,6086,,70.0,1,25525.834054983716,11093343.46470377,1,192382,6392,IRINJALAKKUDA,521,Thrissur,192382
190464,INCHAMUDI,32,594,05654,627823,KERALA,Thrissur,Thrissur,Inchamudi,627823,566,32,221825,Chazhoor,5654,Anthikkad,6081,,68.0,1,11540.4407706985,4014036.819798595,1,192600,6387,ANTHIKKAD,521,Thrissur,192600
190463,KIZHUPILLIKKARA,32,594,05654,627868,KERALA,Thrissur,Thrissur,Kizhuppillikkara (CT),627868,566,32,221827,Thanniyam,5654,Anthikkad,6081,,68.0,1,9090.255886935294,3702538.13189633,1,192599,6387,ANTHIKKAD,521,Thrissur,192599
190462,TANIYAM,32,594,05654,627869,KERALA,Thrissur,Thrissur,Thanniyam (CT),627869,566,32,221827,Thanniyam,5654,Anthikkad,6081,,68.0,1,11421.3383206005,5441053.53511719,1,192598,6387,ANTHIKKAD,521,Thrissur,192598
190431,KURUMPILAVU,32,594,05654,627867,KERALA,Thrissur,Thrissur,Kurumpilavu (CT),627867,566,32,221825,Chazhoor,5654,Anthikkad,6081,,68.0,1,14360.17979008188,7915730.4234476,1,192567,6387,ANTHIKKAD,521,Thrissur,192567
190503,NATTIKA,32,594,05653,627790,KERALA,Thrissur,Chavakkad,Nattika,627790,566,32,221894,Nattika,5653,Thalikkulam,6095,,68.0,1,18516.17546957094,9715235.864993965,1,192639,6400,THALIKKULAM,521,Thrissur,192639
190461,KIZHAKKEMURI,32,594,05654,627861,KERALA,Thrissur,Thrissur,Kizhakkummuri (CT),627861,566,32,221827,Thanniyam,5654,Anthikkad,6081,,68.0,1,7738.4667638694855,2308049.301251105,1,192597,6387,ANTHIKKAD,521,Thrissur,192597
190427,VADAKKUMMURI,32,594,05654,627860,KERALA,Thrissur,Thrissur,Vadakkummuri (CT),627860,566,32,221827,Thanniyam,5654,Anthikkad,6081,,68.0,1,13000.338777764777,6051164.46954226,1,192563,6387,ANTHIKKAD,521,Thrissur,192563
190432,ALAPPAD,32,594,05654,627821,KERALA,Thrissur,Thrissur,Alappad,627821,566,32,221825,Chazhoor,5654,Anthikkad,6081,,68.0,1,10400.93449957882,5892616.12144997,1,192568,6387,ANTHIKKAD,521,Thrissur,192568
190430,CHAZHUR,32,594,05654,627822,KERALA,Thrissur,Thrissur,Chazhoor,627822,566,32,221825,Chazhoor,5654,Anthikkad,6081,,68.0,1,10004.171475933277,5042077.352065455,1,192566,6387,ANTHIKKAD,521,Thrissur,192566
